label,timestep,acc
Shape,0,45.31250000000001
Shape,1,35.15625
Shape,2,35.9375
Shape,3,41.79687500000001
Shape,4,42.5
Shape,5,38.02083333333333
Shape,6,36.60714285714287
Shape,7,34.375
Shape,8,35.93750000000001
Shape,9,37.50000000000001
Shape,10,35.46875000000001
Shape,11,40.00000000000001
Shape,12,45.62500000000001
Shape,13,49.375
Shape,14,53.90625
Shape,15,61.875
Shape,16,68.12500000000001
Shape,17,75.62500000000001
Shape,18,80.46875
Shape,19,82.8125
Shape,20,90.15625
Shape,21,89.0625
Shape,22,88.4375
Shape,23,87.03125
Shape,24,87.8125
Shape,25,87.8125
Shape,26,88.75
Shape,27,88.90625
Shape,28,89.21875000000001
Shape,29,91.71875
Shape,30,91.875
Shape,31,95.9375
Shape,32,97.1875
Shape,33,98.90625
Shape,34,99.06249999999999
Shape,35,99.37499999999999
Shape,36,99.37499999999999
Shape,37,99.84374999999999
Shape,38,99.21875
Shape,39,99.21874999999999
Shape,40,98.59375
Shape,41,98.59375
Shape,42,98.125
Shape,43,98.125
Shape,44,98.125
Shape,45,98.28125
Shape,46,98.28125
Shape,47,98.28124999999999
Shape,48,98.75
Shape,49,98.75
Shape,50,99.37499999999999
Shape,51,99.37499999999999
Shape,52,99.84374999999999
Shape,53,99.6875
Shape,54,99.6875
Shape,55,99.6875
Shape,56,99.68749999999999
Shape,57,99.53125
Shape,58,99.6875
Shape,59,99.6875
Shape,60,99.68749999999999
Shape,61,99.6875
Shape,62,99.6875
Shape,63,99.84375
Shape,64,99.84374999999999
Shape,65,99.84374999999999
Shape,66,99.84374999999999
Shape,67,99.99999999999999
Shape,68,99.99999999999999
Shape,69,99.84374999999999
Shape,70,99.84375
Shape,71,99.84374999999999
Shape,72,99.84375
Shape,73,99.84374999999999
Shape,74,99.84375
Shape,75,99.84375
Shape,76,99.84374999999999
Shape,77,99.84374999999999
Shape,78,99.84374999999999
Shape,79,99.99999999999999
Shape,80,99.99999999999999
Shape,81,99.99999999999999
Shape,82,99.99999999999999
Shape,83,99.99999999999999
Shape,84,99.84374999999999
Shape,85,99.84375
Shape,86,99.84374999999999
Shape,87,99.84375
Shape,88,99.84374999999999
Shape,89,99.84375
Shape,90,99.84375
Shape,91,99.6875
Shape,92,99.53124999999999
