label,timestep,acc
101,98,99.99999999999999
101,99,99.99999999999999
110,0,0.0
110,1,0.0
110,2,2.604166666666667
110,3,13.671875
110,4,19.375
110,5,17.96875
110,6,19.642857142857142
110,7,18.750000000000004
110,8,20.48611111111111
110,9,21.875
110,10,23.125
110,11,30.15625
110,12,39.0625
110,13,39.84375
110,14,43.28125000000001
110,15,51.71875
110,16,56.40625
110,17,64.6875
110,18,68.75
110,19,73.28125
110,20,81.87500000000001
110,21,80.15625
110,22,80.31250000000001
110,23,82.96875000000001
110,24,85.15625
110,25,85.31250000000001
110,26,87.5
110,27,87.65625000000001
110,28,90.15625000000001
110,29,91.71875
110,30,91.71875
110,31,96.40625
110,32,96.5625
110,33,98.43749999999999
110,34,98.59374999999999
110,35,97.8125
110,36,97.96875
110,37,97.34375
110,38,97.1875
110,39,97.65624999999999
110,40,97.5
110,41,97.34375000000001
110,42,97.03125000000001
110,43,96.875
110,44,96.87500000000001
110,45,97.81250000000001
110,46,97.8125
110,47,98.75
110,48,98.90625
110,49,98.90625
110,50,99.21875
110,51,99.37499999999999
110,52,99.21874999999999
110,53,99.21875
110,54,99.21874999999999
110,55,99.37499999999999
110,56,99.375
110,57,99.37499999999999
110,58,99.375
110,59,99.21875
110,60,98.75
110,61,98.59375000000001
110,62,99.0625
110,63,99.21875
110,64,99.21874999999999
110,65,99.21875
110,66,99.21875
110,67,99.21874999999999
110,68,99.21874999999999
110,69,99.37499999999999
110,70,99.6875
110,71,99.84375
110,72,99.6875
110,73,99.6875
110,74,99.6875
110,75,99.6875
110,76,99.6875
110,77,99.6875
110,78,99.53125
110,79,99.37499999999999
110,80,99.53125
110,81,99.53124999999999
110,82,99.68749999999999
110,83,99.375
110,84,99.375
110,85,99.375
110,86,99.37499999999999
110,87,99.37499999999999
110,88,99.0625
110,89,99.21875
110,90,99.06249999999999
110,91,99.0625
110,92,99.06249999999999
110,93,99.375
110,94,99.37499999999999
110,95,99.06250000000001
110,96,99.0625
110,97,99.0625
110,98,99.37499999999999
110,99,99.375
111,0,0.0
111,1,0.0
111,2,0.0
111,3,0.0
111,4,0.0
111,5,0.0
111,6,0.0
111,7,0.0
111,8,1.215277777777778
111,9,1.09375
111,10,1.09375
111,11,1.25
111,12,2.8125
111,13,9.0625
111,14,9.21875
111,15,9.21875
111,16,10.15625
111,17,10.15625
111,18,9.062499999999998
111,19,9.062499999999998
111,20,13.4375
111,21,13.28125
111,22,17.34375
111,23,11.875
111,24,12.03125
111,25,12.03125
111,26,11.875
111,27,11.875
111,28,15.000000000000002
111,29,15.000000000000002
111,30,11.40625
111,31,19.375
111,32,18.59375
111,33,27.8125
111,34,27.500000000000004
111,35,35.46875000000001
111,36,44.6875
111,37,53.43750000000001
111,38,57.1875
111,39,66.09375
111,40,65.9375
111,41,67.96875
111,42,66.71875
111,43,66.09375
111,44,75.3125
111,45,74.21875
111,46,73.125
111,47,69.21875
111,48,71.87500000000001
111,49,72.34375
111,50,81.25
111,51,81.25
111,52,87.03125
111,53,85.9375
111,54,86.56250000000001
111,55,89.6875
111,56,90.78124999999999
111,57,95.15625
111,58,95.625
111,59,96.24999999999999
111,60,94.84375
111,61,94.84375
111,62,95.15625
111,63,96.40625
111,64,96.5625
111,65,96.5625
111,66,96.40625
111,67,95.46874999999999
111,68,95.46875
111,69,95.3125
111,70,96.875
111,71,96.87500000000001
111,72,97.1875
111,73,97.65625000000001
111,74,97.65624999999999
111,75,97.65624999999999
111,76,97.81249999999999
111,77,99.53125
111,78,99.53124999999999
111,79,99.68749999999999
111,80,99.99999999999999
111,81,99.99999999999999
111,82,99.99999999999999
111,83,99.99999999999999
111,84,99.84374999999999
111,85,99.84375
111,86,99.84374999999999
111,87,99.84375
111,88,99.84374999999999
111,89,99.84375
111,90,99.84375
111,91,99.6875
111,92,99.53124999999999
111,93,99.53125
111,94,99.6875
111,95,99.68749999999999
111,96,99.6875
111,97,99.6875
111,98,99.6875
111,99,99.68749999999999
